ID,StateCode,CountyCode,CountyName,Year,Force,Employed,Unemployed,Percent
CN1911700000000,19,117,"Lucas County, IA",2015,"4,408     ","4,249     ",159     ,3.6     
CN1911900000000,19,119,"Lyon County, IA",2015,"7,067     ","6,923     ",144     ,2.0     
CN1912100000000,19,121,"Madison County, IA",2015,"8,247     ","7,919     ",328     ,4.0     
CN1912300000000,19,123,"Mahaska County, IA",2015,"11,854     ","11,376     ",478     ,4.0     
CN1912500000000,19,125,"Marion County, IA",2015,"17,458     ","16,877     ",581     ,3.3     
CN1912700000000,19,127,"Marshall County, IA",2015,"19,470     ","18,466     ","1,004     ",5.2     
CN1912900000000,19,129,"Mills County, IA",2015,"7,437     ","7,128     ",309     ,4.2     
CN1913100000000,19,131,"Mitchell County, IA",2015,"5,602     ","5,441     ",161     ,2.9     
CN1913300000000,19,133,"Monona County, IA",2015,"4,769     ","4,556     ",213     ,4.5     
CN1913500000000,19,135,"Monroe County, IA",2015,"4,045     ","3,862     ",183     ,4.5     
CN1913700000000,19,137,"Montgomery County, IA",2015,"5,178     ","4,991     ",187     ,3.6     
CN1913900000000,19,139,"Muscatine County, IA",2015,"22,248     ","21,373     ",875     ,3.9     
CN1914100000000,19,141,"O'Brien County, IA",2015,"8,442     ","8,199     ",243     ,2.9     
CN1914300000000,19,143,"Osceola County, IA",2015,"3,549     ","3,446     ",103     ,2.9     
CN1914500000000,19,145,"Page County, IA",2015,"6,581     ","6,304     ",277     ,4.2     
CN1914700000000,19,147,"Palo Alto County, IA",2015,"4,871     ","4,718     ",153     ,3.1     
CN1914900000000,19,149,"Plymouth County, IA",2015,"14,810     ","14,385     ",425     ,2.9     
CN1915100000000,19,151,"Pocahontas County, IA",2015,"4,316     ","4,182     ",134     ,3.1     
CN1915300000000,19,153,"Polk County, IA",2015,"256,021     ","246,445     ","9,576     ",3.7     
CN1915500000000,19,155,"Pottawattamie County, IA",2015,"49,071     ","47,245     ","1,826     ",3.7     
CN1915700000000,19,157,"Poweshiek County, IA",2015,"10,525     ","10,138     ",387     ,3.7     
CN1915900000000,19,159,"Ringgold County, IA",2015,"2,571     ","2,483     ",88     ,3.4     
CN1916100000000,19,161,"Sac County, IA",2015,"5,650     ","5,458     ",192     ,3.4     
CN1916300000000,19,163,"Scott County, IA",2015,"87,659     ","83,475     ","4,184     ",4.8     
CN1916500000000,19,165,"Shelby County, IA",2015,"7,029     ","6,824     ",205     ,2.9     
CN1916700000000,19,167,"Sioux County, IA",2015,"20,785     ","20,265     ",520     ,2.5     
CN1916900000000,19,169,"Story County, IA",2015,"57,503     ","56,040     ","1,463     ",2.5     
CN1917100000000,19,171,"Tama County, IA",2015,"9,683     ","9,254     ",429     ,4.4     
CN1917300000000,19,173,"Taylor County, IA",2015,"3,245     ","3,140     ",105     ,3.2     
CN1917500000000,19,175,"Union County, IA",2015,"6,586     ","6,306     ",280     ,4.3     
CN1917700000000,19,177,"Van Buren County, IA",2015,"3,848     ","3,689     ",159     ,4.1     
CN1917900000000,19,179,"Wapello County, IA",2015,"18,042     ","17,097     ",945     ,5.2     
CN1918100000000,19,181,"Warren County, IA",2015,"26,746     ","25,814     ",932     ,3.5     
CN1918300000000,19,183,"Washington County, IA",2015,"12,408     ","12,014     ",394     ,3.2     
CN1918500000000,19,185,"Wayne County, IA",2015,"2,854     ","2,740     ",114     ,4.0     
CN1918700000000,19,187,"Webster County, IA",2015,"20,386     ","19,491     ",895     ,4.4     
CN1918900000000,19,189,"Winnebago County, IA",2015,"5,178     ","4,969     ",209     ,4.0     
CN1919100000000,19,191,"Winneshiek County, IA",2015,"12,245     ","11,789     ",456     ,3.7     
CN1919300000000,19,193,"Woodbury County, IA",2015,"56,281     ","54,119     ","2,162     ",3.8     
CN1919500000000,19,195,"Worth County, IA",2015,"4,234     ","4,062     ",172     ,4.1     
CN1919700000000,19,197,"Wright County, IA",2015,"6,918     ","6,643     ",275     ,4.0     
CN2000100000000,20,001,"Allen County, KS",2015,"6,588     ","6,249     ",339     ,5.1     
CN2000300000000,20,003,"Anderson County, KS",2015,"4,123     ","3,923     ",200     ,4.9     
CN2000500000000,20,005,"Atchison County, KS",2015,"7,452     ","6,992     ",460     ,6.2     
CN2000700000000,20,007,"Barber County, KS",2015,"2,655     ","2,542     ",113     ,4.3     
CN2000900000000,20,009,"Barton County, KS",2015,"14,552     ","13,935     ",617     ,4.2     
CN2001100000000,20,011,"Bourbon County, KS",2015,"7,122     ","6,779     ",343     ,4.8     
CN2001300000000,20,013,"Brown County, KS",2015,"5,342     ","5,128     ",214     ,4.0     
CN2001500000000,20,015,"Butler County, KS",2015,"31,958     ","30,588     ","1,370     ",4.3     
CN2001700000000,20,017,"Chase County, KS",2015,"1,249     ","1,204     ",45     ,3.6     
CN2001900000000,20,019,"Chautauqua County, KS",2015,"1,547     ","1,458     ",89     ,5.8     
CN2002100000000,20,021,"Cherokee County, KS",2015,"10,388     ","9,923     ",465     ,4.5     
CN2002300000000,20,023,"Cheyenne County, KS",2015,"1,354     ","1,317     ",37     ,2.7     
CN2002500000000,20,025,"Clark County, KS",2015,"1,156     ","1,128     ",28     ,2.4     
CN2002700000000,20,027,"Clay County, KS",2015,"4,106     ","3,929     ",177     ,4.3     
CN2002900000000,20,029,"Cloud County, KS",2015,"4,301     ","4,136     ",165     ,3.8     
CN2003100000000,20,031,"Coffey County, KS",2015,"4,729     ","4,457     ",272     ,5.8     
CN2003300000000,20,033,"Comanche County, KS",2015,989     ,956     ,33     ,3.3     
CN2003500000000,20,035,"Cowley County, KS",2015,"16,999     ","16,216     ",783     ,4.6     
CN2003700000000,20,037,"Crawford County, KS",2015,"18,879     ","17,911     ",968     ,5.1     
CN2003900000000,20,039,"Decatur County, KS",2015,"1,347     ","1,297     ",50     ,3.7     
CN2004100000000,20,041,"Dickinson County, KS",2015,"9,496     ","9,002     ",494     ,5.2     
CN2004300000000,20,043,"Doniphan County, KS",2015,"4,309     ","4,121     ",188     ,4.4     
CN2004500000000,20,045,"Douglas County, KS",2015,"65,286     ","62,887     ","2,399     ",3.7     
CN2004700000000,20,047,"Edwards County, KS",2015,"1,744     ","1,691     ",53     ,3.0     
CN2004900000000,20,049,"Elk County, KS",2015,"1,276     ","1,215     ",61     ,4.8     
CN2005100000000,20,051,"Ellis County, KS",2015,"17,475     ","16,949     ",526     ,3.0     
CN2005300000000,20,053,"Ellsworth County, KS",2015,"2,930     ","2,822     ",108     ,3.7     
CN2005500000000,20,055,"Finney County, KS",2015,"20,076     ","19,364     ",712     ,3.5     
CN2005700000000,20,057,"Ford County, KS",2015,"18,014     ","17,398     ",616     ,3.4     
CN2005900000000,20,059,"Franklin County, KS",2015,"14,066     ","13,418     ",648     ,4.6     
CN2006100000000,20,061,"Geary County, KS",2015,"12,228     ","11,475     ",753     ,6.2     
CN2006300000000,20,063,"Gove County, KS",2015,"1,482     ","1,445     ",37     ,2.5     
CN2006500000000,20,065,"Graham County, KS",2015,"1,270     ","1,219     ",51     ,4.0     
CN2006700000000,20,067,"Grant County, KS",2015,"3,891     ","3,751     ",140     ,3.6     
CN2006900000000,20,069,"Gray County, KS",2015,"3,591     ","3,508     ",83     ,2.3     
CN2007100000000,20,071,"Greeley County, KS",2015,932     ,912     ,20     ,2.1     
CN2007300000000,20,073,"Greenwood County, KS",2015,"3,281     ","3,130     ",151     ,4.6     
CN2007500000000,20,075,"Hamilton County, KS",2015,"1,648     ","1,615     ",33     ,2.0     
CN2007700000000,20,077,"Harper County, KS",2015,"2,848     ","2,737     ",111     ,3.9     
CN2007900000000,20,079,"Harvey County, KS",2015,"17,166     ","16,493     ",673     ,3.9     
CN2008100000000,20,081,"Haskell County, KS",2015,"2,351     ","2,292     ",59     ,2.5     
CN2008300000000,20,083,"Hodgeman County, KS",2015,"1,024     ",992     ,32     ,3.1     
CN2008500000000,20,085,"Jackson County, KS",2015,"7,222     ","6,953     ",269     ,3.7     
CN2008700000000,20,087,"Jefferson County, KS",2015,"10,163     ","9,735     ",428     ,4.2     
CN2008900000000,20,089,"Jewell County, KS",2015,"1,371     ","1,311     ",60     ,4.4     
CN2009100000000,20,091,"Johnson County, KS",2015,"323,904     ","312,872     ","11,032     ",3.4     
CN2009300000000,20,093,"Kearny County, KS",2015,"2,142     ","2,075     ",67     ,3.1     
CN2009500000000,20,095,"Kingman County, KS",2015,"3,640     ","3,481     ",159     ,4.4     
CN2009700000000,20,097,"Kiowa County, KS",2015,"1,444     ","1,401     ",43     ,3.0     
CN2009900000000,20,099,"Labette County, KS",2015,"10,727     ","10,108     ",619     ,5.8     
CN2010100000000,20,101,"Lane County, KS",2015,876     ,847     ,29     ,3.3     
CN2010300000000,20,103,"Leavenworth County, KS",2015,"35,190     ","33,595     ","1,595     ",4.5     
CN2010500000000,20,105,"Lincoln County, KS",2015,"1,792     ","1,730     ",62     ,3.5     
CN2010700000000,20,107,"Linn County, KS",2015,"4,318     ","4,040     ",278     ,6.4     
CN2010900000000,20,109,"Logan County, KS",2015,"1,750     ","1,707     ",43     ,2.5     
CN2011100000000,20,111,"Lyon County, KS",2015,"16,594     ","15,877     ",717     ,4.3     
CN2011300000000,20,113,"McPherson County, KS",2015,"17,136     ","16,621     ",515     ,3.0     
CN2011500000000,20,115,"Marion County, KS",2015,"6,147     ","5,913     ",234     ,3.8     
CN2011700000000,20,117,"Marshall County, KS",2015,"5,719     ","5,552     ",167     ,2.9     
CN2011900000000,20,119,"Meade County, KS",2015,"2,412     ","2,340     ",72     ,3.0     
CN2012100000000,20,121,"Miami County, KS",2015,"16,717     ","15,988     ",729     ,4.4     
CN2012300000000,20,123,"Mitchell County, KS",2015,"3,766     ","3,640     ",126     ,3.3     
CN2012500000000,20,125,"Montgomery County, KS",2015,"16,537     ","15,462     ","1,075     ",6.5     
CN2012700000000,20,127,"Morris County, KS",2015,"3,097     ","2,963     ",134     ,4.3     
CN2012900000000,20,129,"Morton County, KS",2015,"1,431     ","1,371     ",60     ,4.2     
CN2013100000000,20,131,"Nemaha County, KS",2015,"5,923     ","5,770     ",153     ,2.6     
CN2013300000000,20,133,"Neosho County, KS",2015,"6,254     ","5,785     ",469     ,7.5     
CN2013500000000,20,135,"Ness County, KS",2015,"1,533     ","1,482     ",51     ,3.3     
CN2013700000000,20,137,"Norton County, KS",2015,"2,941     ","2,868     ",73     ,2.5     
CN2013900000000,20,139,"Osage County, KS",2015,"8,038     ","7,635     ",403     ,5.0     
CN2014100000000,20,141,"Osborne County, KS",2015,"2,085     ","2,012     ",73     ,3.5     
CN2014300000000,20,143,"Ottawa County, KS",2015,"3,221     ","3,099     ",122     ,3.8     
CN2014500000000,20,145,"Pawnee County, KS",2015,"3,298     ","3,175     ",123     ,3.7     
CN2014700000000,20,147,"Phillips County, KS",2015,"2,946     ","2,851     ",95     ,3.2     
CN2014900000000,20,149,"Pottawatomie County, KS",2015,"12,445     ","12,008     ",437     ,3.5     
CN2015100000000,20,151,"Pratt County, KS",2015,"5,277     ","5,062     ",215     ,4.1     
CN2015300000000,20,153,"Rawlins County, KS",2015,"1,531     ","1,496     ",35     ,2.3     
CN2015500000000,20,155,"Reno County, KS",2015,"30,762     ","29,428     ","1,334     ",4.3     
CN2015700000000,20,157,"Republic County, KS",2015,"2,583     ","2,512     ",71     ,2.7     
CN2015900000000,20,159,"Rice County, KS",2015,"5,463     ","5,255     ",208     ,3.8     
CN2016100000000,20,161,"Riley County, KS",2015,"37,173     ","35,951     ","1,222     ",3.3     
CN2016300000000,20,163,"Rooks County, KS",2015,"2,803     ","2,673     ",130     ,4.6     
CN2016500000000,20,165,"Rush County, KS",2015,"1,790     ","1,727     ",63     ,3.5     
CN2016700000000,20,167,"Russell County, KS",2015,"3,724     ","3,584     ",140     ,3.8     
CN2016900000000,20,169,"Saline County, KS",2015,"30,791     ","29,625     ","1,166     ",3.8     
CN2017100000000,20,171,"Scott County, KS",2015,"2,877     ","2,797     ",80     ,2.8     
CN2017300000000,20,173,"Sedgwick County, KS",2015,"246,201     ","234,392     ","11,809     ",4.8     
CN2017500000000,20,175,"Seward County, KS",2015,"10,595     ","10,136     ",459     ,4.3     
CN2017700000000,20,177,"Shawnee County, KS",2015,"91,016     ","87,134     ","3,882     ",4.3     
CN2017900000000,20,179,"Sheridan County, KS",2015,"1,478     ","1,445     ",33     ,2.2     
CN2018100000000,20,181,"Sherman County, KS",2015,"3,083     ","2,993     ",90     ,2.9     
CN2018300000000,20,183,"Smith County, KS",2015,"2,088     ","2,007     ",81     ,3.9     
CN2018500000000,20,185,"Stafford County, KS",2015,"2,178     ","2,090     ",88     ,4.0     
CN2018700000000,20,187,"Stanton County, KS",2015,"1,058     ","1,026     ",32     ,3.0     
CN2018900000000,20,189,"Stevens County, KS",2015,"3,170     ","3,051     ",119     ,3.8     
CN2019100000000,20,191,"Sumner County, KS",2015,"11,052     ","10,558     ",494     ,4.5     
CN2019300000000,20,193,"Thomas County, KS",2015,"4,404     ","4,287     ",117     ,2.7     
CN2019500000000,20,195,"Trego County, KS",2015,"1,504     ","1,451     ",53     ,3.5     
CN2019700000000,20,197,"Wabaunsee County, KS",2015,"3,723     ","3,579     ",144     ,3.9     
CN2019900000000,20,199,"Wallace County, KS",2015,874     ,850     ,24     ,2.7     
CN2020100000000,20,201,"Washington County, KS",2015,"3,120     ","3,022     ",98     ,3.1     
CN2020300000000,20,203,"Wichita County, KS",2015,"1,251     ","1,214     ",37     ,3.0     
CN2020500000000,20,205,"Wilson County, KS",2015,"3,998     ","3,734     ",264     ,6.6     
CN2020700000000,20,207,"Woodson County, KS",2015,"1,607     ","1,526     ",81     ,5.0     
CN2020900000000,20,209,"Wyandotte County, KS",2015,"75,997     ","71,389     ","4,608     ",6.1     
CN2100100000000,21,001,"Adair County, KY",2015,"6,906     ","6,392     ",514     ,7.4     
CN2100300000000,21,003,"Allen County, KY",2015,"8,541     ","8,121     ",420     ,4.9     
CN2100500000000,21,005,"Anderson County, KY",2015,"11,136     ","10,671     ",465     ,4.2     
CN2100700000000,21,007,"Ballard County, KY",2015,"3,584     ","3,338     ",246     ,6.9     
CN2100900000000,21,009,"Barren County, KY",2015,"18,288     ","17,338     ",950     ,5.2     
CN2101100000000,21,011,"Bath County, KY",2015,"4,686     ","4,327     ",359     ,7.7     
CN2101300000000,21,013,"Bell County, KY",2015,"8,765     ","8,021     ",744     ,8.5     
CN2101500000000,21,015,"Boone County, KY",2015,"64,600     ","61,952     ","2,648     ",4.1     
CN2101700000000,21,017,"Bourbon County, KY",2015,"9,604     ","9,147     ",457     ,4.8     
CN2101900000000,21,019,"Boyd County, KY",2015,"18,025     ","16,779     ","1,246     ",6.9     
CN2102100000000,21,021,"Boyle County, KY",2015,"11,922     ","11,259     ",663     ,5.6     
CN2102300000000,21,023,"Bracken County, KY",2015,"3,668     ","3,435     ",233     ,6.4     
CN2102500000000,21,025,"Breathitt County, KY",2015,"3,967     ","3,594     ",373     ,9.4     
CN2102700000000,21,027,"Breckinridge County, KY",2015,"7,866     ","7,397     ",469     ,6.0     
CN2102900000000,21,029,"Bullitt County, KY",2015,"38,884     ","37,107     ","1,777     ",4.6     
CN2103100000000,21,031,"Butler County, KY",2015,"5,017     ","4,720     ",297     ,5.9     
CN2103300000000,21,033,"Caldwell County, KY",2015,"5,364     ","5,069     ",295     ,5.5     
CN2103500000000,21,035,"Calloway County, KY",2015,"18,251     ","17,397     ",854     ,4.7     
CN2103700000000,21,037,"Campbell County, KY",2015,"47,052     ","45,090     ","1,962     ",4.2     
CN2103900000000,21,039,"Carlisle County, KY",2015,"2,301     ","2,171     ",130     ,5.6     
CN2104100000000,21,041,"Carroll County, KY",2015,"4,930     ","4,654     ",276     ,5.6     
CN2104300000000,21,043,"Carter County, KY",2015,"10,137     ","9,140     ",997     ,9.8     
CN2104500000000,21,045,"Casey County, KY",2015,"6,651     ","6,278     ",373     ,5.6     
CN2104700000000,21,047,"Christian County, KY",2015,"24,555     ","22,985     ","1,570     ",6.4     
CN2104900000000,21,049,"Clark County, KY",2015,"16,637     ","15,765     ",872     ,5.2     
CN2105100000000,21,051,"Clay County, KY",2015,"5,390     ","4,880     ",510     ,9.5     
CN2105300000000,21,053,"Clinton County, KY",2015,"3,820     ","3,506     ",314     ,8.2     
CN2105500000000,21,055,"Crittenden County, KY",2015,"3,801     ","3,596     ",205     ,5.4     
CN2105700000000,21,057,"Cumberland County, KY",2015,"2,888     ","2,717     ",171     ,5.9     
CN2105900000000,21,059,"Daviess County, KY",2015,"44,892     ","42,814     ","2,078     ",4.6     
CN2106100000000,21,061,"Edmonson County, KY",2015,"4,614     ","4,287     ",327     ,7.1     
CN2106300000000,21,063,"Elliott County, KY",2015,"2,109     ","1,901     ",208     ,9.9     
CN2106500000000,21,065,"Estill County, KY",2015,"5,255     ","4,935     ",320     ,6.1     
CN2106700000000,21,067,"Fayette County, KY",2015,"165,570     ","159,176     ","6,394     ",3.9     
CN2106900000000,21,069,"Fleming County, KY",2015,"6,200     ","5,819     ",381     ,6.1     
CN2107100000000,21,071,"Floyd County, KY",2015,"11,845     ","10,756     ","1,089     ",9.2     
CN2107300000000,21,073,"Franklin County, KY",2015,"23,880     ","22,853     ","1,027     ",4.3     
CN2107500000000,21,075,"Fulton County, KY",2015,"2,070     ","1,912     ",158     ,7.6     
CN2107700000000,21,077,"Gallatin County, KY",2015,"3,782     ","3,586     ",196     ,5.2     
CN2107900000000,21,079,"Garrard County, KY",2015,"7,566     ","7,181     ",385     ,5.1     
CN2108100000000,21,081,"Grant County, KY",2015,"10,916     ","10,331     ",585     ,5.4     
CN2108300000000,21,083,"Graves County, KY",2015,"15,301     ","14,367     ",934     ,6.1     
CN2108500000000,21,085,"Grayson County, KY",2015,"10,615     ","9,914     ",701     ,6.6     
CN2108700000000,21,087,"Green County, KY",2015,"4,987     ","4,724     ",263     ,5.3     
CN2108900000000,21,089,"Greenup County, KY",2015,"13,535     ","12,495     ","1,040     ",7.7     
CN2109100000000,21,091,"Hancock County, KY",2015,"3,828     ","3,636     ",192     ,5.0     
CN2109300000000,21,093,"Hardin County, KY",2015,"46,366     ","44,075     ","2,291     ",4.9     
CN2109500000000,21,095,"Harlan County, KY",2015,"7,432     ","6,550     ",882     ,11.9     
CN2109700000000,21,097,"Harrison County, KY",2015,"8,349     ","7,964     ",385     ,4.6     
CN2109900000000,21,099,"Hart County, KY",2015,"7,724     ","7,333     ",391     ,5.1     
CN2110100000000,21,101,"Henderson County, KY",2015,"21,086     ","20,060     ","1,026     ",4.9     
CN2110300000000,21,103,"Henry County, KY",2015,"7,556     ","7,202     ",354     ,4.7     
CN2110500000000,21,105,"Hickman County, KY",2015,"2,027     ","1,910     ",117     ,5.8     
CN2110700000000,21,107,"Hopkins County, KY",2015,"19,524     ","18,431     ","1,093     ",5.6     
CN2110900000000,21,109,"Jackson County, KY",2015,"4,298     ","3,926     ",372     ,8.7     
CN2111100000000,21,111,"Jefferson County, KY",2015,"372,344     ","354,420     ","17,924     ",4.8     
CN2111300000000,21,113,"Jessamine County, KY",2015,"24,910     ","23,860     ","1,050     ",4.2     
CN2111500000000,21,115,"Johnson County, KY",2015,"7,586     ","6,956     ",630     ,8.3     
CN2111700000000,21,117,"Kenton County, KY",2015,"81,973     ","78,325     ","3,648     ",4.5     
CN2111900000000,21,119,"Knott County, KY",2015,"4,791     ","4,312     ",479     ,10.0     
CN2112100000000,21,121,"Knox County, KY",2015,"9,717     ","8,923     ",794     ,8.2     
CN2112300000000,21,123,"Larue County, KY",2015,"5,825     ","5,528     ",297     ,5.1     
CN2112500000000,21,125,"Laurel County, KY",2015,"23,346     ","21,895     ","1,451     ",6.2     
CN2112700000000,21,127,"Lawrence County, KY",2015,"5,099     ","4,626     ",473     ,9.3     
CN2112900000000,21,129,"Lee County, KY",2015,"2,059     ","1,888     ",171     ,8.3     
CN2113100000000,21,131,"Leslie County, KY",2015,"2,916     ","2,597     ",319     ,10.9     
CN2113300000000,21,133,"Letcher County, KY",2015,"6,821     ","6,057     ",764     ,11.2     
CN2113500000000,21,135,"Lewis County, KY",2015,"5,026     ","4,603     ",423     ,8.4     
CN2113700000000,21,137,"Lincoln County, KY",2015,"8,960     ","8,354     ",606     ,6.8     
CN2113900000000,21,139,"Livingston County, KY",2015,"3,663     ","3,400     ",263     ,7.2     
CN2114100000000,21,141,"Logan County, KY",2015,"11,614     ","11,067     ",547     ,4.7     
CN2114300000000,21,143,"Lyon County, KY",2015,"2,938     ","2,774     ",164     ,5.6     
CN2114500000000,21,145,"McCracken County, KY",2015,"28,620     ","26,980     ","1,640     ",5.7     
CN2114700000000,21,147,"McCreary County, KY",2015,"4,808     ","4,416     ",392     ,8.2     
CN2114900000000,21,149,"McLean County, KY",2015,"4,190     ","3,983     ",207     ,4.9     
CN2115100000000,21,151,"Madison County, KY",2015,"44,261     ","42,326     ","1,935     ",4.4     
CN2115300000000,21,153,"Magoffin County, KY",2015,"3,489     ","2,967     ",522     ,15.0     
CN2115500000000,21,155,"Marion County, KY",2015,"9,159     ","8,713     ",446     ,4.9     
CN2115700000000,21,157,"Marshall County, KY",2015,"14,761     ","13,936     ",825     ,5.6     
CN2115900000000,21,159,"Martin County, KY",2015,"3,218     ","2,910     ",308     ,9.6     
CN2116100000000,21,161,"Mason County, KY",2015,"7,405     ","6,958     ",447     ,6.0     
CN2116300000000,21,163,"Meade County, KY",2015,"11,727     ","11,075     ",652     ,5.6     
CN2116500000000,21,165,"Menifee County, KY",2015,"2,359     ","2,157     ",202     ,8.6     
CN2116700000000,21,167,"Mercer County, KY",2015,"9,726     ","9,241     ",485     ,5.0     
CN2116900000000,21,169,"Metcalfe County, KY",2015,"3,986     ","3,778     ",208     ,5.2     
CN2117100000000,21,171,"Monroe County, KY",2015,"4,584     ","4,388     ",196     ,4.3     
CN2117300000000,21,173,"Montgomery County, KY",2015,"11,728     ","10,963     ",765     ,6.5     
CN2117500000000,21,175,"Morgan County, KY",2015,"4,472     ","4,107     ",365     ,8.2     
CN2117700000000,21,177,"Muhlenberg County, KY",2015,"11,601     ","10,771     ",830     ,7.2     
CN2117900000000,21,179,"Nelson County, KY",2015,"21,008     ","19,950     ","1,058     ",5.0     
CN2118100000000,21,181,"Nicholas County, KY",2015,"3,308     ","3,111     ",197     ,6.0     
CN2118300000000,21,183,"Ohio County, KY",2015,"9,357     ","8,768     ",589     ,6.3     
CN2118500000000,21,185,"Oldham County, KY",2015,"30,512     ","29,315     ","1,197     ",3.9     
CN2118700000000,21,187,"Owen County, KY",2015,"5,485     ","5,263     ",222     ,4.0     
CN2118900000000,21,189,"Owsley County, KY",2015,"1,178     ","1,063     ",115     ,9.8     
CN2119100000000,21,191,"Pendleton County, KY",2015,"6,570     ","6,217     ",353     ,5.4     
CN2119300000000,21,193,"Perry County, KY",2015,"8,957     ","8,161     ",796     ,8.9     
CN2119500000000,21,195,"Pike County, KY",2015,"20,775     ","18,845     ","1,930     ",9.3     
CN2119700000000,21,197,"Powell County, KY",2015,"4,888     ","4,545     ",343     ,7.0     
CN2119900000000,21,199,"Pulaski County, KY",2015,"25,656     ","24,161     ","1,495     ",5.8     
CN2120100000000,21,201,"Robertson County, KY",2015,792     ,741     ,51     ,6.4     
CN2120300000000,21,203,"Rockcastle County, KY",2015,"6,735     ","6,298     ",437     ,6.5     
CN2120500000000,21,205,"Rowan County, KY",2015,"10,393     ","9,786     ",607     ,5.8     
CN2120700000000,21,207,"Russell County, KY",2015,"6,132     ","5,414     ",718     ,11.7     
CN2120900000000,21,209,"Scott County, KY",2015,"26,541     ","25,486     ","1,055     ",4.0     
CN2121100000000,21,211,"Shelby County, KY",2015,"22,581     ","21,667     ",914     ,4.0     
CN2121300000000,21,213,"Simpson County, KY",2015,"8,285     ","7,889     ",396     ,4.8     
CN2121500000000,21,215,"Spencer County, KY",2015,"9,133     ","8,738     ",395     ,4.3     
CN2121700000000,21,217,"Taylor County, KY",2015,"11,045     ","10,340     ",705     ,6.4     
CN2121900000000,21,219,"Todd County, KY",2015,"5,395     ","5,143     ",252     ,4.7     
CN2122100000000,21,221,"Trigg County, KY",2015,"5,638     ","5,312     ",326     ,5.8     
CN2122300000000,21,223,"Trimble County, KY",2015,"3,789     ","3,574     ",215     ,5.7     
CN2122500000000,21,225,"Union County, KY",2015,"6,156     ","5,744     ",412     ,6.7     
CN2122700000000,21,227,"Warren County, KY",2015,"58,594     ","55,952     ","2,642     ",4.5     
CN2122900000000,21,229,"Washington County, KY",2015,"6,074     ","5,810     ",264     ,4.3     
CN2123100000000,21,231,"Wayne County, KY",2015,"7,234     ","6,664     ",570     ,7.9     
CN2123300000000,21,233,"Webster County, KY",2015,"6,008     ","5,698     ",310     ,5.2     
CN2123500000000,21,235,"Whitley County, KY",2015,"13,104     ","12,218     ",886     ,6.8     
CN2123700000000,21,237,"Wolfe County, KY",2015,"1,942     ","1,749     ",193     ,9.9     
CN2123900000000,21,239,"Woodford County, KY",2015,"14,167     ","13,666     ",501     ,3.5     
CN2200100000000,22,001,"Acadia Parish, LA",2015,"25,862     ","24,091     ","1,771     ",6.8     
CN2200300000000,22,003,"Allen Parish, LA",2015,"8,842     ","8,226     ",616     ,7.0     
CN2200500000000,22,005,"Ascension Parish, LA",2015,"61,756     ","58,632     ","3,124     ",5.1     
CN2200700000000,22,007,"Assumption Parish, LA",2015,"9,817     ","9,045     ",772     ,7.9     
CN2200900000000,22,009,"Avoyelles Parish, LA",2015,"15,998     ","14,795     ","1,203     ",7.5     
CN2201100000000,22,011,"Beauregard Parish, LA",2015,"15,220     ","14,254     ",966     ,6.3     
CN2201300000000,22,013,"Bienville Parish, LA",2015,"5,816     ","5,334     ",482     ,8.3     
CN2201500000000,22,015,"Bossier Parish, LA",2015,"58,284     ","54,988     ","3,296     ",5.7     
CN2201700000000,22,017,"Caddo Parish, LA",2015,"110,481     ","102,589     ","7,892     ",7.1     
CN2201900000000,22,019,"Calcasieu Parish, LA",2015,"99,390     ","94,025     ","5,365     ",5.4     
CN2202100000000,22,021,"Caldwell Parish, LA",2015,"4,035     ","3,699     ",336     ,8.3     
CN2202300000000,22,023,"Cameron Parish, LA",2015,"3,674     ","3,503     ",171     ,4.7     
CN2202500000000,22,025,"Catahoula Parish, LA",2015,"3,620     ","3,272     ",348     ,9.6     
CN2202700000000,22,027,"Claiborne Parish, LA",2015,"6,203     ","5,748     ",455     ,7.3     
CN2202900000000,22,029,"Concordia Parish, LA",2015,"7,554     ","6,899     ",655     ,8.7     
CN2203100000000,22,031,"De Soto Parish, LA",2015,"11,098     ","10,212     ",886     ,8.0     
CN2203300000000,22,033,"East Baton Rouge Parish, LA",2015,"235,521     ","222,726     ","12,795     ",5.4     
CN2203500000000,22,035,"East Carroll Parish, LA",2015,"2,223     ","1,909     ",314     ,14.1     
CN2203700000000,22,037,"East Feliciana Parish, LA",2015,"8,227     ","7,737     ",490     ,6.0     
CN2203900000000,22,039,"Evangeline Parish, LA",2015,"13,004     ","12,023     ",981     ,7.5     
CN2204100000000,22,041,"Franklin Parish, LA",2015,"7,538     ","6,807     ",731     ,9.7     
CN2204300000000,22,043,"Grant Parish, LA",2015,"8,490     ","7,867     ",623     ,7.3     
CN2204500000000,22,045,"Iberia Parish, LA",2015,"31,884     ","29,295     ","2,589     ",8.1     
CN2204700000000,22,047,"Iberville Parish, LA",2015,"14,434     ","13,377     ","1,057     ",7.3     
CN2204900000000,22,049,"Jackson Parish, LA",2015,"7,176     ","6,740     ",436     ,6.1     
CN2205100000000,22,051,"Jefferson Parish, LA",2015,"219,859     ","207,208     ","12,651     ",5.8     
CN2205300000000,22,053,"Jefferson Davis Parish, LA",2015,"13,625     ","12,780     ",845     ,6.2     
CN2205500000000,22,055,"Lafayette Parish, LA",2015,"120,299     ","113,468     ","6,831     ",5.7     
