ID,StateCode,CountyCode,CountyName,Year,Force,Employed,Unemployed,Percent
CN3108100000000,31,081,"Hamilton County, NE",2013,"4,853     ","4,697     ",156     ,3.2     
CN3108300000000,31,083,"Harlan County, NE",2013,"1,863     ","1,805     ",58     ,3.1     
CN3108500000000,31,085,"Hayes County, NE",2013,648     ,626     ,22     ,3.4     
CN3108700000000,31,087,"Hitchcock County, NE",2013,"1,364     ","1,308     ",56     ,4.1     
CN3108900000000,31,089,"Holt County, NE",2013,"6,013     ","5,823     ",190     ,3.2     
CN3109100000000,31,091,"Hooker County, NE",2013,436     ,415     ,21     ,4.8     
CN3109300000000,31,093,"Howard County, NE",2013,"3,425     ","3,298     ",127     ,3.7     
CN3109500000000,31,095,"Jefferson County, NE",2013,"4,347     ","4,184     ",163     ,3.7     
CN3109700000000,31,097,"Johnson County, NE",2013,"2,187     ","2,091     ",96     ,4.4     
CN3109900000000,31,099,"Kearney County, NE",2013,"3,905     ","3,794     ",111     ,2.8     
CN3110100000000,31,101,"Keith County, NE",2013,"4,713     ","4,542     ",171     ,3.6     
CN3110300000000,31,103,"Keya Paha County, NE",2013,611     ,591     ,20     ,3.3     
CN3110500000000,31,105,"Kimball County, NE",2013,"2,198     ","2,125     ",73     ,3.3     
CN3110700000000,31,107,"Knox County, NE",2013,"4,807     ","4,636     ",171     ,3.6     
CN3110900000000,31,109,"Lancaster County, NE",2013,"168,928     ","163,041     ","5,887     ",3.5     
CN3111100000000,31,111,"Lincoln County, NE",2013,"19,246     ","18,512     ",734     ,3.8     
CN3111300000000,31,113,"Logan County, NE",2013,504     ,487     ,17     ,3.4     
CN3111500000000,31,115,"Loup County, NE",2013,378     ,361     ,17     ,4.5     
CN3111700000000,31,117,"McPherson County, NE",2013,372     ,358     ,14     ,3.8     
CN3111900000000,31,119,"Madison County, NE",2013,"19,356     ","18,675     ",681     ,3.5     
CN3112100000000,31,121,"Merrick County, NE",2013,"4,209     ","4,052     ",157     ,3.7     
CN3112300000000,31,123,"Morrill County, NE",2013,"2,755     ","2,666     ",89     ,3.2     
CN3112500000000,31,125,"Nance County, NE",2013,"2,078     ","2,011     ",67     ,3.2     
CN3112700000000,31,127,"Nemaha County, NE",2013,"3,825     ","3,632     ",193     ,5.0     
CN3112900000000,31,129,"Nuckolls County, NE",2013,"2,458     ","2,378     ",80     ,3.3     
CN3113100000000,31,131,"Otoe County, NE",2013,"8,437     ","8,075     ",362     ,4.3     
CN3113300000000,31,133,"Pawnee County, NE",2013,"1,685     ","1,632     ",53     ,3.1     
CN3113500000000,31,135,"Perkins County, NE",2013,"1,823     ","1,776     ",47     ,2.6     
CN3113700000000,31,137,"Phelps County, NE",2013,"5,092     ","4,940     ",152     ,3.0     
CN3113900000000,31,139,"Pierce County, NE",2013,"4,223     ","4,081     ",142     ,3.4     
CN3114100000000,31,141,"Platte County, NE",2013,"17,751     ","17,131     ",620     ,3.5     
CN3114300000000,31,143,"Polk County, NE",2013,"3,001     ","2,898     ",103     ,3.4     
CN3114500000000,31,145,"Red Willow County, NE",2013,"6,438     ","6,247     ",191     ,3.0     
CN3114700000000,31,147,"Richardson County, NE",2013,"4,366     ","4,169     ",197     ,4.5     
CN3114900000000,31,149,"Rock County, NE",2013,887     ,859     ,28     ,3.2     
CN3115100000000,31,151,"Saline County, NE",2013,"7,401     ","7,083     ",318     ,4.3     
CN3115300000000,31,153,"Sarpy County, NE",2013,"89,274     ","86,042     ","3,232     ",3.6     
CN3115500000000,31,155,"Saunders County, NE",2013,"11,178     ","10,723     ",455     ,4.1     
CN3115700000000,31,157,"Scotts Bluff County, NE",2013,"19,161     ","18,349     ",812     ,4.2     
CN3115900000000,31,159,"Seward County, NE",2013,"9,022     ","8,687     ",335     ,3.7     
CN3116100000000,31,161,"Sheridan County, NE",2013,"2,800     ","2,709     ",91     ,3.3     
CN3116300000000,31,163,"Sherman County, NE",2013,"1,739     ","1,681     ",58     ,3.3     
CN3116500000000,31,165,"Sioux County, NE",2013,805     ,778     ,27     ,3.4     
CN3116700000000,31,167,"Stanton County, NE",2013,"3,693     ","3,569     ",124     ,3.4     
CN3116900000000,31,169,"Thayer County, NE",2013,"3,058     ","2,972     ",86     ,2.8     
CN3117100000000,31,171,"Thomas County, NE",2013,455     ,437     ,18     ,4.0     
CN3117300000000,31,173,"Thurston County, NE",2013,"3,105     ","2,866     ",239     ,7.7     
CN3117500000000,31,175,"Valley County, NE",2013,"2,142     ","2,071     ",71     ,3.3     
CN3117700000000,31,177,"Washington County, NE",2013,"11,140     ","10,728     ",412     ,3.7     
CN3117900000000,31,179,"Wayne County, NE",2013,"5,689     ","5,507     ",182     ,3.2     
CN3118100000000,31,181,"Webster County, NE",2013,"1,747     ","1,679     ",68     ,3.9     
CN3118300000000,31,183,"Wheeler County, NE",2013,526     ,508     ,18     ,3.4     
CN3118500000000,31,185,"York County, NE",2013,"7,506     ","7,234     ",272     ,3.6     
CN3200100000000,32,001,"Churchill County, NV",2013,"11,232     ","10,200     ","1,032     ",9.2     
CN3200300000000,32,003,"Clark County, NV",2013,"1,005,025     ","908,105     ","96,920     ",9.6     
CN3200500000000,32,005,"Douglas County, NV",2013,"22,756     ","20,576     ","2,180     ",9.6     
CN3200700000000,32,007,"Elko County, NV",2013,"28,889     ","27,111     ","1,778     ",6.2     
CN3200900000000,32,009,"Esmeralda County, NV",2013,544     ,518     ,26     ,4.8     
CN3201100000000,32,011,"Eureka County, NV",2013,"1,094     ","1,028     ",66     ,6.0     
CN3201300000000,32,013,"Humboldt County, NV",2013,"9,369     ","8,789     ",580     ,6.2     
CN3201500000000,32,015,"Lander County, NV",2013,"3,555     ","3,297     ",258     ,7.3     
CN3201700000000,32,017,"Lincoln County, NV",2013,"2,048     ","1,854     ",194     ,9.5     
CN3201900000000,32,019,"Lyon County, NV",2013,"22,813     ","19,970     ","2,843     ",12.5     
CN3202100000000,32,021,"Mineral County, NV",2013,"1,818     ","1,588     ",230     ,12.7     
CN3202300000000,32,023,"Nye County, NV",2013,"16,534     ","14,556     ","1,978     ",12.0     
CN3202700000000,32,027,"Pershing County, NV",2013,"2,687     ","2,453     ",234     ,8.7     
CN3202900000000,32,029,"Storey County, NV",2013,"1,895     ","1,676     ",219     ,11.6     
CN3203100000000,32,031,"Washoe County, NV",2013,"221,534     ","200,642     ","20,892     ",9.4     
CN3203300000000,32,033,"White Pine County, NV",2013,"4,945     ","4,588     ",357     ,7.2     
CN3251000000000,32,510,"Carson City, NV",2013,"25,407     ","22,770     ","2,637     ",10.4     
CN3300100000000,33,001,"Belknap County, NH",2013,"32,020     ","30,429     ","1,591     ",5.0     
CN3300300000000,33,003,"Carroll County, NH",2013,"24,472     ","23,257     ","1,215     ",5.0     
CN3300500000000,33,005,"Cheshire County, NH",2013,"42,009     ","40,016     ","1,993     ",4.7     
CN3300700000000,33,007,"Coos County, NH",2013,"15,961     ","14,966     ",995     ,6.2     
CN3300900000000,33,009,"Grafton County, NH",2013,"48,425     ","46,352     ","2,073     ",4.3     
CN3301100000000,33,011,"Hillsborough County, NH",2013,"227,947     ","215,769     ","12,178     ",5.3     
CN3301300000000,33,013,"Merrimack County, NH",2013,"80,927     ","77,218     ","3,709     ",4.6     
CN3301500000000,33,015,"Rockingham County, NH",2013,"175,927     ","166,377     ","9,550     ",5.4     
CN3301700000000,33,017,"Strafford County, NH",2013,"70,208     ","66,798     ","3,410     ",4.9     
CN3301900000000,33,019,"Sullivan County, NH",2013,"24,131     ","23,127     ","1,004     ",4.2     
CN3400100000000,34,001,"Atlantic County, NJ",2013,"137,297     ","121,314     ","15,983     ",11.6     
CN3400300000000,34,003,"Bergen County, NJ",2013,"478,991     ","446,836     ","32,155     ",6.7     
CN3400500000000,34,005,"Burlington County, NJ",2013,"233,482     ","215,727     ","17,755     ",7.6     
CN3400700000000,34,007,"Camden County, NJ",2013,"258,682     ","234,569     ","24,113     ",9.3     
CN3400900000000,34,009,"Cape May County, NJ",2013,"49,043     ","42,043     ","7,000     ",14.3     
CN3401100000000,34,011,"Cumberland County, NJ",2013,"69,153     ","61,015     ","8,138     ",11.8     
CN3401300000000,34,013,"Essex County, NJ",2013,"377,778     ","341,162     ","36,616     ",9.7     
CN3401500000000,34,015,"Gloucester County, NJ",2013,"150,671     ","137,210     ","13,461     ",8.9     
CN3401700000000,34,017,"Hudson County, NJ",2013,"357,701     ","329,573     ","28,128     ",7.9     
CN3401900000000,34,019,"Hunterdon County, NJ",2013,"66,207     ","62,335     ","3,872     ",5.8     
CN3402100000000,34,021,"Mercer County, NJ",2013,"193,821     ","179,779     ","14,042     ",7.2     
CN3402300000000,34,023,"Middlesex County, NJ",2013,"430,600     ","398,234     ","32,366     ",7.5     
CN3402500000000,34,025,"Monmouth County, NJ",2013,"327,578     ","303,020     ","24,558     ",7.5     
CN3402700000000,34,027,"Morris County, NJ",2013,"263,503     ","247,257     ","16,246     ",6.2     
CN3402900000000,34,029,"Ocean County, NJ",2013,"265,984     ","241,376     ","24,608     ",9.3     
CN3403100000000,34,031,"Passaic County, NJ",2013,"249,740     ","224,868     ","24,872     ",10.0     
CN3403300000000,34,033,"Salem County, NJ",2013,"31,640     ","28,341     ","3,299     ",10.4     
CN3403500000000,34,035,"Somerset County, NJ",2013,"173,714     ","162,690     ","11,024     ",6.3     
CN3403700000000,34,037,"Sussex County, NJ",2013,"78,955     ","72,686     ","6,269     ",7.9     
CN3403900000000,34,039,"Union County, NJ",2013,"279,746     ","256,330     ","23,416     ",8.4     
CN3404100000000,34,041,"Warren County, NJ",2013,"57,574     ","53,176     ","4,398     ",7.6     
CN3500100000000,35,001,"Bernalillo County, NM",2013,"319,542     ","298,799     ","20,743     ",6.5     
CN3500300000000,35,003,"Catron County, NM",2013,"1,240     ","1,130     ",110     ,8.9     
CN3500500000000,35,005,"Chaves County, NM",2013,"26,627     ","24,949     ","1,678     ",6.3     
CN3500600000000,35,006,"Cibola County, NM",2013,"9,098     ","8,330     ",768     ,8.4     
CN3500700000000,35,007,"Colfax County, NM",2013,"6,173     ","5,733     ",440     ,7.1     
CN3500900000000,35,009,"Curry County, NM",2013,"21,419     ","20,319     ","1,100     ",5.1     
CN3501100000000,35,011,"De Baca County, NM",2013,805     ,768     ,37     ,4.6     
CN3501300000000,35,013,"Dona Ana County, NM",2013,"93,699     ","86,671     ","7,028     ",7.5     
CN3501500000000,35,015,"Eddy County, NM",2013,"27,655     ","26,382     ","1,273     ",4.6     
CN3501700000000,35,017,"Grant County, NM",2013,"12,840     ","11,968     ",872     ,6.8     
CN3501900000000,35,019,"Guadalupe County, NM",2013,"1,631     ","1,489     ",142     ,8.7     
CN3502100000000,35,021,"Harding County, NM",2013,285     ,270     ,15     ,5.3     
CN3502300000000,35,023,"Hidalgo County, NM",2013,"2,171     ","2,007     ",164     ,7.6     
CN3502500000000,35,025,"Lea County, NM",2013,"29,300     ","27,984     ","1,316     ",4.5     
CN3502700000000,35,027,"Lincoln County, NM",2013,"8,803     ","8,234     ",569     ,6.5     
CN3502800000000,35,028,"Los Alamos County, NM",2013,"8,619     ","8,254     ",365     ,4.2     
CN3502900000000,35,029,"Luna County, NM",2013,"11,286     ","9,134     ","2,152     ",19.1     
CN3503100000000,35,031,"McKinley County, NM",2013,"24,305     ","21,837     ","2,468     ",10.2     
CN3503300000000,35,033,"Mora County, NM",2013,"2,253     ","1,989     ",264     ,11.7     
CN3503500000000,35,035,"Otero County, NM",2013,"25,238     ","23,625     ","1,613     ",6.4     
CN3503700000000,35,037,"Quay County, NM",2013,"3,303     ","3,064     ",239     ,7.2     
CN3503900000000,35,039,"Rio Arriba County, NM",2013,"16,661     ","15,072     ","1,589     ",9.5     
CN3504100000000,35,041,"Roosevelt County, NM",2013,"8,340     ","7,873     ",467     ,5.6     
CN3504300000000,35,043,"Sandoval County, NM",2013,"60,484     ","55,966     ","4,518     ",7.5     
CN3504500000000,35,045,"San Juan County, NM",2013,"54,530     ","50,821     ","3,709     ",6.8     
CN3504700000000,35,047,"San Miguel County, NM",2013,"11,091     ","10,162     ",929     ,8.4     
CN3504900000000,35,049,"Santa Fe County, NM",2013,"73,200     ","69,098     ","4,102     ",5.6     
CN3505100000000,35,051,"Sierra County, NM",2013,"3,990     ","3,599     ",391     ,9.8     
CN3505300000000,35,053,"Socorro County, NM",2013,"6,612     ","6,122     ",490     ,7.4     
CN3505500000000,35,055,"Taos County, NM",2013,"15,029     ","13,473     ","1,556     ",10.4     
CN3505700000000,35,057,"Torrance County, NM",2013,"5,593     ","5,022     ",571     ,10.2     
CN3505900000000,35,059,"Union County, NM",2013,"1,864     ","1,778     ",86     ,4.6     
CN3506100000000,35,061,"Valencia County, NM",2013,"29,890     ","27,375     ","2,515     ",8.4     
CN3600100000000,36,001,"Albany County, NY",2013,"160,337     ","150,645     ","9,692     ",6.0     
CN3600300000000,36,003,"Allegany County, NY",2013,"23,730     ","21,954     ","1,776     ",7.5     
CN3600500000000,36,005,"Bronx County, NY",2013,"600,548     ","529,801     ","70,747     ",11.8     
CN3600700000000,36,007,"Broome County, NY",2013,"91,662     ","84,546     ","7,116     ",7.8     
CN3600900000000,36,009,"Cattaraugus County, NY",2013,"37,988     ","34,756     ","3,232     ",8.5     
CN3601100000000,36,011,"Cayuga County, NY",2013,"38,740     ","35,890     ","2,850     ",7.4     
CN3601300000000,36,013,"Chautauqua County, NY",2013,"60,039     ","55,234     ","4,805     ",8.0     
CN3601500000000,36,015,"Chemung County, NY",2013,"39,492     ","36,379     ","3,113     ",7.9     
CN3601700000000,36,017,"Chenango County, NY",2013,"24,027     ","22,274     ","1,753     ",7.3     
CN3601900000000,36,019,"Clinton County, NY",2013,"37,065     ","33,991     ","3,074     ",8.3     
CN3602100000000,36,021,"Columbia County, NY",2013,"31,755     ","29,854     ","1,901     ",6.0     
CN3602300000000,36,023,"Cortland County, NY",2013,"24,238     ","22,365     ","1,873     ",7.7     
CN3602500000000,36,025,"Delaware County, NY",2013,"20,990     ","19,341     ","1,649     ",7.9     
CN3602700000000,36,027,"Dutchess County, NY",2013,"145,163     ","135,509     ","9,654     ",6.7     
CN3602900000000,36,029,"Erie County, NY",2013,"458,907     ","424,970     ","33,937     ",7.4     
CN3603100000000,36,031,"Essex County, NY",2013,"18,059     ","16,568     ","1,491     ",8.3     
CN3603300000000,36,033,"Franklin County, NY",2013,"21,480     ","19,586     ","1,894     ",8.8     
CN3603500000000,36,035,"Fulton County, NY",2013,"24,662     ","22,332     ","2,330     ",9.4     
CN3603700000000,36,037,"Genesee County, NY",2013,"30,446     ","28,369     ","2,077     ",6.8     
CN3603900000000,36,039,"Greene County, NY",2013,"21,290     ","19,430     ","1,860     ",8.7     
CN3604100000000,36,041,"Hamilton County, NY",2013,"2,423     ","2,192     ",231     ,9.5     
CN3604300000000,36,043,"Herkimer County, NY",2013,"29,915     ","27,580     ","2,335     ",7.8     
CN3604500000000,36,045,"Jefferson County, NY",2013,"48,186     ","43,747     ","4,439     ",9.2     
CN3604700000000,36,047,"Kings County, NY",2013,"1,206,130     ","1,093,227     ","112,903     ",9.4     
CN3604900000000,36,049,"Lewis County, NY",2013,"12,208     ","11,056     ","1,152     ",9.4     
CN3605100000000,36,051,"Livingston County, NY",2013,"31,787     ","29,559     ","2,228     ",7.0     
CN3605300000000,36,053,"Madison County, NY",2013,"34,321     ","31,715     ","2,606     ",7.6     
CN3605500000000,36,055,"Monroe County, NY",2013,"373,555     ","347,565     ","25,990     ",7.0     
CN3605700000000,36,057,"Montgomery County, NY",2013,"23,109     ","20,991     ","2,118     ",9.2     
CN3605900000000,36,059,"Nassau County, NY",2013,"695,051     ","654,087     ","40,964     ",5.9     
CN3606100000000,36,061,"New York County, NY",2013,"900,454     ","832,780     ","67,674     ",7.5     
CN3606300000000,36,063,"Niagara County, NY",2013,"104,741     ","95,895     ","8,846     ",8.4     
CN3606500000000,36,065,"Oneida County, NY",2013,"106,932     ","99,005     ","7,927     ",7.4     
CN3606700000000,36,067,"Onondaga County, NY",2013,"231,039     ","215,276     ","15,763     ",6.8     
CN3606900000000,36,069,"Ontario County, NY",2013,"55,750     ","52,252     ","3,498     ",6.3     
CN3607100000000,36,071,"Orange County, NY",2013,"178,426     ","166,266     ","12,160     ",6.8     
CN3607300000000,36,073,"Orleans County, NY",2013,"18,655     ","16,963     ","1,692     ",9.1     
CN3607500000000,36,075,"Oswego County, NY",2013,"57,046     ","51,428     ","5,618     ",9.8     
CN3607700000000,36,077,"Otsego County, NY",2013,"31,043     ","28,932     ","2,111     ",6.8     
CN3607900000000,36,079,"Putnam County, NY",2013,"51,221     ","48,119     ","3,102     ",6.1     
CN3608100000000,36,081,"Queens County, NY",2013,"1,137,612     ","1,049,504     ","88,108     ",7.7     
CN3608300000000,36,083,"Rensselaer County, NY",2013,"83,251     ","77,716     ","5,535     ",6.6     
CN3608500000000,36,085,"Richmond County, NY",2013,"219,994     ","200,240     ","19,754     ",9.0     
CN3608700000000,36,087,"Rockland County, NY",2013,"150,344     ","140,946     ","9,398     ",6.3     
CN3608900000000,36,089,"St. Lawrence County, NY",2013,"48,354     ","43,949     ","4,405     ",9.1     
CN3609100000000,36,091,"Saratoga County, NY",2013,"117,767     ","110,939     ","6,828     ",5.8     
CN3609300000000,36,093,"Schenectady County, NY",2013,"77,828     ","72,631     ","5,197     ",6.7     
CN3609500000000,36,095,"Schoharie County, NY",2013,"15,254     ","14,019     ","1,235     ",8.1     
CN3609700000000,36,097,"Schuyler County, NY",2013,"8,854     ","8,077     ",777     ,8.8     
CN3609900000000,36,099,"Seneca County, NY",2013,"15,876     ","14,776     ","1,100     ",6.9     
CN3610100000000,36,101,"Steuben County, NY",2013,"45,552     ","41,715     ","3,837     ",8.4     
CN3610300000000,36,103,"Suffolk County, NY",2013,"779,340     ","728,037     ","51,303     ",6.6     
CN3610500000000,36,105,"Sullivan County, NY",2013,"34,490     ","31,690     ","2,800     ",8.1     
CN3610700000000,36,107,"Tioga County, NY",2013,"24,900     ","23,131     ","1,769     ",7.1     
CN3610900000000,36,109,"Tompkins County, NY",2013,"55,765     ","52,869     ","2,896     ",5.2     
CN3611100000000,36,111,"Ulster County, NY",2013,"90,085     ","83,669     ","6,416     ",7.1     
CN3611300000000,36,113,"Warren County, NY",2013,"33,045     ","30,353     ","2,692     ",8.1     
CN3611500000000,36,115,"Washington County, NY",2013,"29,333     ","27,146     ","2,187     ",7.5     
CN3611700000000,36,117,"Wayne County, NY",2013,"45,829     ","42,365     ","3,464     ",7.6     
CN3611900000000,36,119,"Westchester County, NY",2013,"476,299     ","446,565     ","29,734     ",6.2     
CN3612100000000,36,121,"Wyoming County, NY",2013,"18,763     ","17,280     ","1,483     ",7.9     
CN3612300000000,36,123,"Yates County, NY",2013,"11,942     ","11,127     ",815     ,6.8     
CN3700100000000,37,001,"Alamance County, NC",2013,"77,058     ","71,467     ","5,591     ",7.3     
CN3700300000000,37,003,"Alexander County, NC",2013,"17,439     ","16,083     ","1,356     ",7.8     
CN3700500000000,37,005,"Alleghany County, NC",2013,"4,407     ","4,020     ",387     ,8.8     
CN3700700000000,37,007,"Anson County, NC",2013,"10,894     ","9,863     ","1,031     ",9.5     
CN3700900000000,37,009,"Ashe County, NC",2013,"12,826     ","11,649     ","1,177     ",9.2     
CN3701100000000,37,011,"Avery County, NC",2013,"7,666     ","6,983     ",683     ,8.9     
CN3701300000000,37,013,"Beaufort County, NC",2013,"20,408     ","18,470     ","1,938     ",9.5     
CN3701500000000,37,015,"Bertie County, NC",2013,"8,440     ","7,590     ",850     ,10.1     
CN3701700000000,37,017,"Bladen County, NC",2013,"14,315     ","12,663     ","1,652     ",11.5     
CN3701900000000,37,019,"Brunswick County, NC",2013,"47,575     ","42,921     ","4,654     ",9.8     
CN3702100000000,37,021,"Buncombe County, NC",2013,"127,338     ","119,742     ","7,596     ",6.0     
CN3702300000000,37,023,"Burke County, NC",2013,"40,007     ","36,695     ","3,312     ",8.3     
CN3702500000000,37,025,"Cabarrus County, NC",2013,"91,999     ","85,008     ","6,991     ",7.6     
CN3702700000000,37,027,"Caldwell County, NC",2013,"36,284     ","32,810     ","3,474     ",9.6     
CN3702900000000,37,029,"Camden County, NC",2013,"4,511     ","4,190     ",321     ,7.1     
CN3703100000000,37,031,"Carteret County, NC",2013,"31,103     ","28,678     ","2,425     ",7.8     
CN3703300000000,37,033,"Caswell County, NC",2013,"9,835     ","8,950     ",885     ,9.0     
CN3703500000000,37,035,"Catawba County, NC",2013,"75,821     ","69,387     ","6,434     ",8.5     
CN3703700000000,37,037,"Chatham County, NC",2013,"31,489     ","29,505     ","1,984     ",6.3     
CN3703900000000,37,039,"Cherokee County, NC",2013,"11,237     ","10,202     ","1,035     ",9.2     
CN3704100000000,37,041,"Chowan County, NC",2013,"5,708     ","5,146     ",562     ,9.8     
CN3704300000000,37,043,"Clay County, NC",2013,"4,044     ","3,690     ",354     ,8.8     
CN3704500000000,37,045,"Cleveland County, NC",2013,"46,421     ","42,014     ","4,407     ",9.5     
CN3704700000000,37,047,"Columbus County, NC",2013,"24,027     ","21,553     ","2,474     ",10.3     
CN3704900000000,37,049,"Craven County, NC",2013,"41,368     ","37,776     ","3,592     ",8.7     
CN3705100000000,37,051,"Cumberland County, NC",2013,"130,546     ","117,918     ","12,628     ",9.7     
CN3705300000000,37,053,"Currituck County, NC",2013,"12,571     ","11,584     ",987     ,7.9     
CN3705500000000,37,055,"Dare County, NC",2013,"20,463     ","18,203     ","2,260     ",11.0     
CN3705700000000,37,057,"Davidson County, NC",2013,"79,110     ","72,627     ","6,483     ",8.2     
CN3705900000000,37,059,"Davie County, NC",2013,"19,912     ","18,421     ","1,491     ",7.5     
CN3706100000000,37,061,"Duplin County, NC",2013,"26,385     ","24,279     ","2,106     ",8.0     
CN3706300000000,37,063,"Durham County, NC",2013,"149,990     ","140,601     ","9,389     ",6.3     
CN3706500000000,37,065,"Edgecombe County, NC",2013,"23,903     ","20,800     ","3,103     ",13.0     
CN3706700000000,37,067,"Forsyth County, NC",2013,"177,028     ","163,681     ","13,347     ",7.5     
CN3706900000000,37,069,"Franklin County, NC",2013,"28,172     ","25,844     ","2,328     ",8.3     
CN3707100000000,37,071,"Gaston County, NC",2013,"100,568     ","91,560     ","9,008     ",9.0     
CN3707300000000,37,073,"Gates County, NC",2013,"5,243     ","4,878     ",365     ,7.0     
CN3707500000000,37,075,"Graham County, NC",2013,"3,508     ","2,973     ",535     ,15.3     
CN3707700000000,37,077,"Granville County, NC",2013,"28,268     ","26,333     ","1,935     ",6.8     
CN3707900000000,37,079,"Greene County, NC",2013,"9,388     ","8,648     ",740     ,7.9     
CN3708100000000,37,081,"Guilford County, NC",2013,"254,623     ","233,683     ","20,940     ",8.2     
CN3708300000000,37,083,"Halifax County, NC",2013,"21,710     ","19,150     ","2,560     ",11.8     
CN3708500000000,37,085,"Harnett County, NC",2013,"49,559     ","44,979     ","4,580     ",9.2     
CN3708700000000,37,087,"Haywood County, NC",2013,"27,517     ","25,368     ","2,149     ",7.8     
CN3708900000000,37,089,"Henderson County, NC",2013,"48,936     ","45,899     ","3,037     ",6.2     
CN3709100000000,37,091,"Hertford County, NC",2013,"9,479     ","8,589     ",890     ,9.4     
CN3709300000000,37,093,"Hoke County, NC",2013,"19,714     ","17,766     ","1,948     ",9.9     
CN3709500000000,37,095,"Hyde County, NC",2013,"2,155     ","1,906     ",249     ,11.6     
CN3709700000000,37,097,"Iredell County, NC",2013,"79,232     ","72,604     ","6,628     ",8.4     
CN3709900000000,37,099,"Jackson County, NC",2013,"18,378     ","16,764     ","1,614     ",8.8     
CN3710100000000,37,101,"Johnston County, NC",2013,"84,230     ","78,268     ","5,962     ",7.1     
CN3710300000000,37,103,"Jones County, NC",2013,"4,528     ","4,147     ",381     ,8.4     
CN3710500000000,37,105,"Lee County, NC",2013,"26,017     ","23,378     ","2,639     ",10.1     
CN3710700000000,37,107,"Lenoir County, NC",2013,"28,433     ","25,961     ","2,472     ",8.7     
CN3710900000000,37,109,"Lincoln County, NC",2013,"39,780     ","36,498     ","3,282     ",8.3     
CN3711100000000,37,111,"McDowell County, NC",2013,"20,378     ","18,549     ","1,829     ",9.0     
CN3711300000000,37,113,"Macon County, NC",2013,"15,165     ","13,780     ","1,385     ",9.1     
CN3711500000000,37,115,"Madison County, NC",2013,"9,464     ","8,690     ",774     ,8.2     
CN3711700000000,37,117,"Martin County, NC",2013,"10,082     ","9,028     ","1,054     ",10.5     
CN3711900000000,37,119,"Mecklenburg County, NC",2013,"535,798     ","495,582     ","40,216     ",7.5     
CN3712100000000,37,121,"Mitchell County, NC",2013,"6,654     ","5,922     ",732     ,11.0     
CN3712300000000,37,123,"Montgomery County, NC",2013,"11,652     ","10,686     ",966     ,8.3     
CN3712500000000,37,125,"Moore County, NC",2013,"37,810     ","34,874     ","2,936     ",7.8     
CN3712700000000,37,127,"Nash County, NC",2013,"45,225     ","40,548     ","4,677     ",10.3     
CN3712900000000,37,129,"New Hanover County, NC",2013,"109,259     ","101,007     ","8,252     ",7.6     
CN3713100000000,37,131,"Northampton County, NC",2013,"8,139     ","7,326     ",813     ,10.0     
CN3713300000000,37,133,"Onslow County, NC",2013,"63,887     ","59,395     ","4,492     ",7.0     
CN3713500000000,37,135,"Orange County, NC",2013,"72,476     ","68,623     ","3,853     ",5.3     
CN3713700000000,37,137,"Pamlico County, NC",2013,"5,317     ","4,871     ",446     ,8.4     
CN3713900000000,37,139,"Pasquotank County, NC",2013,"17,634     ","15,936     ","1,698     ",9.6     
CN3714100000000,37,141,"Pender County, NC",2013,"24,966     ","22,711     ","2,255     ",9.0     
CN3714300000000,37,143,"Perquimans County, NC",2013,"5,210     ","4,711     ",499     ,9.6     
CN3714500000000,37,145,"Person County, NC",2013,"18,247     ","16,406     ","1,841     ",10.1     
CN3714700000000,37,147,"Pitt County, NC",2013,"87,678     ","80,603     ","7,075     ",8.1     
CN3714900000000,37,149,"Polk County, NC",2013,"8,646     ","8,073     ",573     ,6.6     
CN3715100000000,37,151,"Randolph County, NC",2013,"67,792     ","61,935     ","5,857     ",8.6     
CN3715300000000,37,153,"Richmond County, NC",2013,"17,395     ","15,350     ","2,045     ",11.8     
CN3715500000000,37,155,"Robeson County, NC",2013,"51,995     ","45,831     ","6,164     ",11.9     
CN3715700000000,37,157,"Rockingham County, NC",2013,"42,056     ","37,986     ","4,070     ",9.7     
CN3715900000000,37,159,"Rowan County, NC",2013,"62,674     ","56,860     ","5,814     ",9.3     
CN3716100000000,37,161,"Rutherford County, NC",2013,"25,874     ","22,985     ","2,889     ",11.2     
CN3716300000000,37,163,"Sampson County, NC",2013,"29,591     ","27,201     ","2,390     ",8.1     
CN3716500000000,37,165,"Scotland County, NC",2013,"12,220     ","10,379     ","1,841     ",15.1     
CN3716700000000,37,167,"Stanly County, NC",2013,"28,788     ","26,436     ","2,352     ",8.2     
CN3716900000000,37,169,"Stokes County, NC",2013,"22,127     ","20,389     ","1,738     ",7.9     
CN3717100000000,37,171,"Surry County, NC",2013,"33,195     ","30,435     ","2,760     ",8.3     
CN3717300000000,37,173,"Swain County, NC",2013,"6,583     ","5,768     ",815     ,12.4     
CN3717500000000,37,175,"Transylvania County, NC",2013,"13,365     ","12,376     ",989     ,7.4     
CN3717700000000,37,177,"Tyrrell County, NC",2013,"1,558     ","1,357     ",201     ,12.9     
CN3717900000000,37,179,"Union County, NC",2013,"105,438     ","98,530     ","6,908     ",6.6     
CN3718100000000,37,181,"Vance County, NC",2013,"18,086     ","16,008     ","2,078     ",11.5     
CN3718300000000,37,183,"Wake County, NC",2013,"510,057     ","479,439     ","30,618     ",6.0     
CN3718500000000,37,185,"Warren County, NC",2013,"7,284     ","6,486     ",798     ,11.0     
